41224;912351919;69199;Australian Coral Species;31;30.6930693069307
42450;912351916;71598;Australian Coral Species;26;25.4901960784314
42471;912351966;71604;Australian Coral Species;26;28.8888888888889
43883;912344195;73870;Australian Coral Species;14;13.8613861386139
43965;912352058;73972;Australian Coral Species;4;3.88349514563107
45188;912351953;76135;Australian Coral Species;10;9.52380952380952
47185;912351930;79759;Australian Coral Species;35;34.3137254901961
47259;912351913;79860;Australian Coral Species;19;18.8118811881188
47447;912351940;80470;Australian Coral Species;11;10.4761904761905
49386;912352095;84124;Australian Coral Species;6;5.66037735849057
50203;912352005;85613;Australian Coral Species;19;16.3793103448276
50951;912352004;87004;Australian Coral Species;14;13.7254901960784
52011;912352083;88851;Australian Coral Species;4;4.08163265306122
52192;912352014;89064;Australian Coral Species;4;3.92156862745098
52785;912352133;89983;Australian Coral Species;8;7.92079207920792
55150;912351884;95046;Australian Coral Species;35;31.5315315315315
55424;912351900;95544;Australian Coral Species;20;19.6078431372549
57108;912352094;99293;Australian Coral Species;24;23.3009708737864
57273;912351905;99748;Australian Coral Species;9;8.18181818181818
57762;912351954;100499;Australian Coral Species;5;5.10204081632653
58874;912344176;102620;Australian Coral Species;19;18.6274509803922
59771;912351908;104325;Australian Coral Species;9;8.82352941176471
